"","CD3","CD4","CD8a","CD11b","CD14","CD15","CD16","CD19","CD20","CD25","CD27","CD28","CD34","CD45RA","CD45RO","CD56","CD62L","CD69","CD80","CD86","CD127","CD137","CD197","CD274","CD278","CD335","PD.1","HLA.DR","TIGIT","cluster.info"
"4067",519,1,604,4,4,6,1,4,17,2,419,84,0,11,115,1,1,16,3,0,11,1,5,1,65,3,34,35,18,"CD8 T"
"4068",6,73,1,1407,444,17,1,1,6,6,7,6,0,6,26,1,3,9,4,71,5,1,5,1,3,1,0,139,2,"CD14 Mono"
"4069",12,106,6,1717,672,10,4,1,4,4,9,12,0,428,4,1,25,12,0,178,5,5,10,10,0,3,10,582,7,"CD14 Mono"
"4070",507,970,1,11,11,6,1,2,2,3,273,108,0,7,184,6,6,9,2,3,46,0,5,1,57,4,12,72,0,"mem CD4 T"
"4071",241,665,6,6,5,13,2,1,4,5,299,121,0,0,67,0,1,5,0,5,10,2,4,1,23,1,5,11,0,"mem CD4 T"
"4072",11,108,4,355,15,6,3,5,2,2,8,8,0,81,8,4,44,12,3,75,5,3,5,0,5,3,6,1336,2,"DC"
"4073",753,995,12,9,6,7,0,6,6,2,527,85,1,482,6,1,20,7,2,1,34,2,11,2,45,7,5,22,0,"naive CD4 T"
"4074",574,1244,3,6,8,11,1,7,11,5,230,118,0,5,138,5,2,6,0,5,40,3,5,3,28,3,21,19,2,"mem CD4 T"
"4075",1012,1673,9,8,9,14,4,2,21,31,186,188,0,7,180,6,2,14,3,6,199,1,9,3,47,4,26,12,2,"mem CD4 T"
"4076",790,817,8,7,8,6,2,1,2,4,518,80,0,156,6,5,15,3,0,3,62,5,26,1,18,4,5,16,2,"naive CD4 T"
"4077",18,26,5,177,14,7,430,0,7,4,4,20,0,1028,3,74,4,35,0,1,3,0,10,4,23,28,7,21,29,"NK"
"4078",394,12,240,4,12,9,4,4,6,2,597,62,1,510,2,1,19,4,0,2,31,4,11,4,37,1,4,8,1,"CD8 T"
"4079",15,256,12,1699,1011,26,6,5,7,9,3,10,0,286,12,10,38,45,2,287,7,1,7,3,3,6,6,671,2,"CD14 Mono"
"4080",382,514,5,7,12,14,1,2,1,29,330,69,0,366,3,1,3,7,3,3,6,3,12,0,15,1,3,8,4,"naive CD4 T"
"4081",10,176,3,945,368,10,0,2,10,5,4,4,0,42,35,0,44,10,1,158,2,5,12,4,3,2,7,500,3,"CD14 Mono"
"4082",10,13,7,100,14,7,370,7,12,9,0,14,0,1157,2,205,1,9,4,6,5,3,9,1,5,28,5,17,34,"NK"
"4083",10,8,10,336,9,7,186,7,14,2,3,16,1,1088,1,54,2,19,2,0,3,0,8,5,3,35,4,15,5,"NK"
"4084",381,702,6,5,11,7,0,1,7,0,431,82,1,361,1,3,57,7,3,2,32,3,16,4,29,3,4,14,2,"naive CD4 T"
"4085",11,18,8,5,8,21,4,348,818,2,9,14,1,314,3,9,5,16,1,2,3,1,4,0,2,5,1,910,3,"B"
"4086",328,712,3,18,12,9,4,6,9,7,688,180,0,30,49,4,9,1,0,2,47,3,9,3,37,6,30,16,3,"mem CD4 T"
"4087",5,87,6,852,428,5,1,2,0,1,2,7,0,35,8,3,14,4,1,77,0,5,2,0,2,1,3,196,1,"CD14 Mono"
"4088",11,288,8,9,7,10,1,1,4,5,4,7,2,893,4,6,47,7,5,30,6,3,4,3,3,4,2,1202,2,"DC"
"4089",11,235,6,2298,1060,15,4,4,11,10,2,11,0,82,47,3,44,38,7,252,6,4,13,6,6,4,6,217,1,"CD14 Mono"
"4090",14,174,6,2842,772,22,3,5,11,11,10,14,0,37,103,6,22,32,4,172,2,1,13,5,7,8,7,242,3,"CD14 Mono"
"4091",56,184,175,2176,636,156,27,53,229,102,28,120,0,131,120,56,57,243,31,182,52,41,65,21,59,45,187,224,70,"CD14 Mono"
"4092",222,728,3,8,4,7,3,2,4,5,207,76,0,5,103,1,24,6,1,4,27,4,5,2,36,1,2,5,1,"mem CD4 T"
"4093",81,1,2,3,5,1,0,1,0,0,199,20,0,110,1,0,10,4,0,1,9,0,3,1,4,0,2,3,0,"naive CD4 T"
"4094",18,8,12,34,16,12,3,309,667,10,108,9,3,1099,4,1,18,20,0,7,1,3,22,6,5,5,9,426,0,"B"
"4095",625,737,4,8,8,8,3,0,9,5,548,119,0,124,11,1,5,8,2,6,9,5,1,1,46,2,8,15,31,"naive CD4 T"
"4096",822,906,10,4,10,12,5,5,6,3,529,108,0,176,8,5,14,13,1,4,28,0,22,3,71,2,5,12,3,"naive CD4 T"
"4097",222,1325,1,11,13,11,1,4,10,35,263,165,0,15,162,4,1,17,1,3,147,1,5,4,49,3,9,10,4,"mem CD4 T"
"4098",753,705,2,7,10,6,4,3,8,21,356,142,0,277,8,2,6,13,0,4,9,3,12,3,80,1,2,15,3,"naive CD4 T"
"4099",925,1255,7,22,12,7,1,5,19,7,695,139,0,741,2,3,133,9,2,2,52,9,20,2,67,9,12,34,4,"naive CD4 T"
"4100",267,940,4,7,9,7,2,3,4,7,3,176,0,10,87,3,81,11,2,4,15,1,6,0,119,1,4,132,0,"mem CD4 T"
"4101",724,734,1,8,12,11,1,3,8,4,306,161,0,18,56,5,3,9,5,3,134,3,4,4,52,3,12,25,0,"mem CD4 T"
"4102",843,768,1,7,12,7,2,1,12,49,189,180,0,9,211,2,3,5,1,3,12,4,7,5,105,3,6,13,26,"mem CD4 T"
"4103",792,4,535,9,15,15,8,2,8,2,852,191,0,206,25,2,58,7,3,5,36,1,26,4,72,0,6,17,0,"CD8 T"
"4104",18,6,8,10,10,13,2,381,982,31,336,16,1,1274,4,3,6,8,3,2,7,6,11,2,8,7,4,825,6,"B"
"4105",11,226,2,2581,448,5,1,2,9,4,4,8,0,8,147,5,7,9,4,149,2,6,3,2,5,4,7,594,3,"CD14 Mono"
"4106",4,10,6,120,10,6,18,2,8,6,1,9,1,758,6,202,174,15,3,4,1,1,8,3,12,41,1,82,3,"NK"
"4107",29,242,9,2913,905,26,6,13,14,12,5,20,0,22,101,11,33,54,1,265,6,8,20,8,10,3,9,956,10,"CD14 Mono"
"4108",46,347,14,2550,790,31,1,6,26,9,28,25,0,33,104,12,43,50,9,302,7,13,16,3,8,4,8,667,5,"CD14 Mono"
"4109",11,140,3,2373,486,18,2,3,3,7,1,13,0,5,59,2,13,11,1,136,5,1,7,2,11,7,0,200,2,"CD14 Mono"
"4110",454,1693,4,50,24,16,5,3,9,10,577,189,0,4,237,3,7,27,1,6,138,3,13,8,65,6,28,15,2,"mem CD4 T"
"4111",776,1563,8,6,7,9,4,4,24,15,251,248,0,11,290,1,23,17,3,11,167,7,11,3,83,7,59,10,1,"mem CD4 T"
"4112",530,481,4,7,9,10,1,5,6,1,330,69,0,22,63,4,8,2,0,4,8,7,8,1,59,2,7,12,14,"mem CD4 T"
"4113",489,992,2,9,11,5,2,4,6,4,327,79,0,84,14,1,8,2,2,0,24,3,11,2,28,3,1,21,2,"naive CD4 T"
"4114",28,234,6,2458,686,13,6,8,15,3,6,17,0,40,102,4,16,10,6,247,3,5,12,2,5,6,10,1235,6,"CD14 Mono"
"4115",26,270,3,43,11,9,2,3,8,1,12,9,0,36,44,1,15,13,3,88,4,2,6,3,3,3,1,1607,6,"DC"
"4116",13,183,4,2901,736,16,2,8,8,12,5,13,0,6,115,4,51,46,2,162,2,4,6,1,6,2,4,207,3,"CD14 Mono"
"4117",33,308,5,1297,625,12,3,3,10,7,13,16,0,141,11,7,93,28,3,284,7,5,12,8,14,6,4,834,11,"CD14 Mono"
"4118",546,798,5,4,9,10,2,0,12,4,370,84,0,266,7,0,11,9,3,4,71,1,19,2,25,5,5,19,2,"naive CD4 T"
"4119",487,13,268,9,9,7,0,0,11,2,55,151,0,27,67,2,3,8,0,1,34,1,1,4,63,1,37,8,15,"CD8 T"
"4120",5,28,0,218,75,0,1,1,1,1,0,1,0,3,8,0,4,1,0,27,0,1,0,0,1,0,0,43,0,"CD14 Mono"
"4121",1103,1738,7,10,7,17,5,6,18,9,849,226,0,742,13,6,71,11,5,4,54,4,25,5,79,6,7,17,2,"naive CD4 T"
"4122",6,124,7,3567,864,14,3,5,25,6,5,12,0,16,97,2,42,30,3,296,6,4,9,2,8,6,5,67,5,"CD14 Mono"
"4123",7,129,1,2242,601,11,1,4,10,6,7,12,0,6,53,1,6,18,2,118,3,2,7,2,3,2,4,43,1,"CD14 Mono"
"4124",540,1082,2,8,6,10,1,5,12,3,734,122,0,186,18,1,95,4,2,4,85,6,12,1,79,2,10,14,1,"naive CD4 T"
"4125",7,5,3,120,15,13,316,1,8,2,2,11,0,1205,8,112,4,8,2,4,4,0,4,1,15,21,6,21,1,"NK"
"4126",599,1010,2,6,11,14,3,6,14,4,481,110,0,215,12,3,31,5,3,4,41,1,9,3,29,1,4,7,3,"naive CD4 T"
"4127",439,1356,6,10,10,16,6,2,7,15,336,159,0,4,170,2,3,10,1,8,114,5,6,3,30,4,6,10,2,"mem CD4 T"
"4128",28,334,11,1823,353,11,3,7,19,3,7,20,0,31,52,10,31,15,2,214,4,8,9,4,15,1,5,2297,4,"CD14 Mono"
"4129",14,174,14,4005,1312,18,10,8,6,17,10,24,0,13,156,4,33,48,1,96,13,10,15,10,1,7,12,515,2,"CD14 Mono"
"4130",1185,2083,11,11,7,22,2,5,13,5,1147,170,0,735,9,6,106,6,1,4,97,3,32,9,79,4,6,16,4,"naive CD4 T"
"4131",1246,2597,4,20,16,19,5,7,26,9,6,364,0,56,161,2,3,89,1,4,181,3,6,10,114,8,13,19,5,"mem CD4 T"
"4132",32,279,7,1086,562,9,4,2,6,5,8,8,0,29,58,5,38,13,5,170,11,18,8,4,5,2,7,1757,4,"CD14 Mono"
"4133",326,1169,3,12,5,11,4,3,19,1,546,135,0,14,182,6,4,7,3,0,126,2,7,5,35,7,24,17,0,"mem CD4 T"
"4134",726,1240,3,8,4,18,2,3,5,2,503,377,0,11,155,3,9,12,1,2,81,4,11,6,88,10,20,19,2,"mem CD4 T"
"4135",15,12,24,10,12,13,5,806,813,16,394,19,1,1264,5,5,156,23,4,12,1,4,7,3,11,9,4,543,5,"B"
"4136",25,327,10,2640,886,13,1,10,9,6,4,13,0,43,100,8,44,28,6,498,6,9,14,3,8,7,15,1113,2,"CD14 Mono"
"4137",20,126,9,2038,1046,12,1,2,6,3,8,13,0,54,53,5,124,27,1,262,8,5,11,2,7,5,10,468,5,"CD14 Mono"
"4138",25,246,11,3447,752,15,7,5,8,7,6,11,0,17,132,4,55,47,0,263,5,3,5,5,8,4,11,713,1,"CD14 Mono"
"4139",246,974,6,3,15,10,3,4,5,12,4,125,0,4,103,4,2,14,1,6,47,2,4,1,39,3,2,11,1,"mem CD4 T"
"4140",1105,1131,16,8,12,15,1,2,12,9,613,83,1,578,4,3,133,14,1,5,69,2,13,9,49,6,4,10,1,"naive CD4 T"
"4141",13,3,9,24,9,14,7,578,1449,16,5,23,0,1147,2,3,9,7,3,9,2,3,16,5,5,2,9,1864,4,"B"
"4142",934,4,1223,13,8,10,5,6,21,4,708,14,0,38,284,0,7,9,0,3,18,9,7,3,99,5,81,75,122,"CD8 T"
"4143",1237,21,1070,26,12,10,1,4,5,4,123,57,0,20,296,2,3,5,0,2,25,2,10,4,116,5,8,16,14,"CD8 T"
"4144",26,319,15,1181,390,14,24,7,14,8,18,14,0,107,92,5,5,9,3,489,3,1,5,6,6,10,9,1222,5,"CD14 Mono"
"4145",981,1227,7,13,12,18,1,4,9,3,530,155,0,365,16,6,219,12,4,2,33,3,15,4,62,5,6,19,2,"naive CD4 T"
"4146",24,281,3,73,6,6,4,2,5,5,1,12,0,45,53,3,48,14,0,50,6,1,9,1,3,1,4,1433,2,"DC"
"4147",11,71,9,2535,463,12,3,3,12,10,6,7,0,13,50,3,41,15,1,132,5,0,7,1,9,1,6,77,1,"CD14 Mono"
"4148",17,6,6,146,12,8,544,4,8,7,4,28,4,1944,2,175,1,3,2,2,4,4,11,7,5,58,3,17,23,"NK"
"4149",17,157,9,1866,1009,19,1,6,14,6,4,13,0,22,131,3,7,14,0,250,4,3,8,5,6,5,4,1280,2,"CD14 Mono"
"4150",568,1000,6,3,16,6,4,5,1,2,702,94,0,169,16,3,51,5,4,0,14,3,9,3,98,6,6,13,5,"naive CD4 T"
"4151",5,6,0,109,9,7,555,3,5,2,1,4,1,754,10,165,8,134,2,0,1,11,8,8,28,11,1,23,64,"NK"
"4152",884,3,570,17,10,6,3,4,11,6,307,237,0,9,223,6,3,12,1,4,25,2,5,2,62,3,34,51,7,"CD8 T"
"4153",1014,1034,5,8,15,10,5,1,10,2,561,85,0,109,23,4,44,8,4,1,14,1,23,2,33,5,8,10,2,"naive CD4 T"
"4154",642,1201,4,16,9,14,3,3,12,3,1017,158,0,258,9,4,89,6,3,2,131,5,13,2,184,1,13,16,0,"naive CD4 T"
"4155",12,5,2,116,9,7,272,0,8,6,5,7,0,906,3,124,3,5,1,2,0,2,5,7,3,125,3,16,2,"NK"
"4156",889,1072,5,11,13,11,4,4,12,2,212,76,0,257,7,4,17,9,1,2,31,1,30,3,20,0,3,4,1,"naive CD4 T"
"4157",718,938,9,9,11,5,3,1,14,6,613,91,0,385,15,4,85,9,2,7,35,4,14,2,87,4,6,14,3,"naive CD4 T"
"4158",7,173,11,2344,569,16,6,7,11,1,3,20,0,30,70,2,16,28,2,219,2,2,12,5,6,1,7,825,1,"CD14 Mono"
"4159",12,195,9,737,121,14,6,3,7,4,8,8,0,422,9,2,1,5,3,183,6,0,8,1,9,5,4,1976,3,"CD14 Mono"
"4160",45,188,10,3251,720,20,0,4,9,12,11,16,0,55,73,1,84,41,2,200,6,1,11,3,9,7,5,389,0,"CD14 Mono"
"4161",352,1539,7,9,9,3,6,3,7,9,485,268,0,6,116,2,3,7,0,2,127,3,11,2,81,2,13,12,2,"mem CD4 T"
"4162",609,1198,9,11,12,13,4,6,17,277,498,536,0,8,161,3,1726,6,2,3,15,11,16,5,958,7,15,777,6,"mem CD4 T"
"4163",10,175,3,2209,746,6,3,0,12,5,5,6,0,7,93,3,27,15,2,210,4,18,7,5,2,5,5,250,4,"CD14 Mono"
"4164",671,1515,3,8,5,19,3,7,16,3,5,5,0,14,229,3,4,20,1,3,35,0,10,3,95,2,42,14,11,"mem CD4 T"
"4165",1166,131,11,2422,987,23,3,7,12,8,3,27,0,1301,46,1,35,34,1,199,5,5,19,5,4,13,12,712,64,"CD14 Mono"
"4166",779,1151,5,4,12,17,2,2,6,3,643,105,0,292,10,4,29,7,1,2,52,1,17,6,71,5,5,12,5,"naive CD4 T"
"4167",12,7,6,123,4,6,647,4,12,8,6,18,0,417,5,231,2,10,0,6,1,1,5,2,45,78,2,8,16,"NK"
"4168",448,1159,8,4,11,9,3,2,12,9,99,171,0,11,167,1,9,14,2,3,56,2,11,8,47,5,10,16,1,"mem CD4 T"
"4169",4,80,4,1624,471,17,1,5,11,4,2,10,0,8,66,1,30,19,0,143,6,3,13,7,2,2,4,186,0,"CD14 Mono"
"4170",649,1081,4,11,10,12,3,4,9,3,615,103,0,38,20,2,37,9,3,2,25,2,32,6,80,2,3,10,5,"naive CD4 T"
"4171",11,8,9,11,9,11,2,674,650,5,3,9,0,294,8,2,6,15,0,1,1,3,6,1,5,2,4,508,1,"B"
"4172",280,970,4,9,11,10,1,2,8,2,528,126,0,5,94,0,17,5,1,6,50,8,9,2,59,1,9,18,2,"mem CD4 T"
"4173",22,263,8,2616,950,16,6,5,8,7,8,16,0,16,111,3,93,22,1,262,4,3,9,8,5,3,8,224,1,"CD14 Mono"
"4174",982,1153,7,11,14,11,1,2,11,13,384,114,0,76,24,4,217,13,1,5,17,3,10,1,49,3,3,16,2,"naive CD4 T"
"4175",345,862,4,9,14,8,2,2,4,0,477,137,0,15,93,1,6,6,1,1,31,1,10,3,30,2,7,6,0,"mem CD4 T"
"4176",540,1114,10,14,8,8,7,2,4,2,634,112,0,81,29,5,23,4,1,6,91,2,14,2,78,6,2,13,1,"naive CD4 T"
"4177",260,936,2,10,12,6,2,6,9,2,405,240,0,8,88,5,11,11,1,5,52,0,10,1,56,3,9,11,1,"mem CD4 T"
"4178",774,9,617,6,9,5,2,5,13,4,637,65,0,498,10,5,24,7,2,0,33,1,19,4,69,8,7,8,1,"CD8 T"
"4179",7,4,5,5,8,16,3,346,348,17,50,9,0,581,3,3,3,7,0,2,5,2,8,3,4,2,3,231,2,"B"
"4180",15,100,8,949,534,12,2,3,9,1,8,6,0,15,50,4,81,4,2,225,5,0,6,2,0,2,6,771,4,"CD14 Mono"
"4181",571,769,6,6,11,10,0,4,5,4,290,83,0,245,6,4,5,5,0,3,18,3,10,3,24,3,3,10,1,"naive CD4 T"
"4182",8,149,1,7,7,11,2,2,8,4,3,12,0,624,5,1,49,7,0,4,1,2,2,5,1,3,2,256,0,"DC"
"4183",0,2,2,23,7,4,143,0,2,1,1,3,0,396,1,51,2,0,0,0,0,0,0,3,2,5,0,5,22,"NK"
"4184",5,5,0,20,21,4,1,0,6,2,1,1,0,1,2,1,4,77,1,5,1,3,0,14,3,2,0,11,0,"DC"
"4185",729,480,9,6,8,9,0,1,11,7,207,68,0,16,46,2,8,6,2,2,18,1,6,2,23,3,7,7,0,"naive CD4 T"
"4186",790,952,6,7,10,10,3,4,4,5,465,130,0,283,5,3,232,11,2,1,12,2,18,5,52,4,4,9,0,"naive CD4 T"
"4187",689,2,2,5,3,3,11,1,6,5,0,8,0,523,5,4,1,7,1,1,4,4,4,2,5,3,6,31,21,"CD8 T"
"4188",416,20,397,3,3,8,2,0,7,6,494,63,1,274,11,0,199,2,1,0,72,1,10,1,26,5,6,8,3,"CD8 T"
"4189",15,265,9,1902,504,14,2,5,12,6,4,17,2,17,94,6,26,13,1,124,5,9,8,2,7,6,4,552,4,"CD14 Mono"
"4190",619,1103,4,26,10,5,4,4,7,5,471,127,0,21,58,3,10,6,1,0,44,2,6,3,89,4,7,17,3,"mem CD4 T"
"4191",556,1017,1,6,5,5,3,1,11,18,464,114,0,21,72,2,49,7,1,1,48,2,11,6,41,4,6,12,2,"mem CD4 T"
"4192",425,1717,4,16,12,8,2,3,5,1,2,340,0,8,193,2,12,15,0,2,144,1,5,5,91,7,3,10,0,"mem CD4 T"
"4193",836,13,72,110,11,13,7,4,9,8,10,13,0,1151,1,151,7,7,2,3,3,3,10,1,2,9,7,86,17,"CD8 T"
"4194",28,246,13,2750,862,16,1,6,8,6,5,17,0,19,199,7,26,15,4,218,3,6,8,4,11,6,8,503,5,"CD14 Mono"
"4195",5,1,3,2,7,6,1,323,397,4,4,8,0,376,4,1,3,13,2,3,1,2,7,1,3,3,3,388,0,"B"
"4196",318,855,1,24,12,8,0,0,3,3,3,45,0,7,91,1,8,3,1,4,15,2,7,2,55,2,23,18,2,"mem CD4 T"
"4197",15,8,5,16,11,11,0,503,1541,6,140,20,0,833,7,6,7,20,5,3,3,7,11,2,6,2,7,766,3,"B"
"4198",228,912,5,10,4,14,2,2,16,18,259,113,0,12,269,1,1,5,4,4,3,0,3,3,68,5,18,52,2,"mem CD4 T"
"4199",262,767,2,4,8,10,0,3,4,5,110,119,0,3,59,1,2,33,0,2,61,2,9,2,38,2,11,6,0,"mem CD4 T"
"4200",15,2,6,257,13,8,26,3,5,2,6,13,4,1314,3,57,1,9,0,2,1,3,6,3,9,4,8,70,39,"NK"
"4201",748,991,9,14,11,18,2,3,8,4,569,104,0,319,11,3,206,8,3,7,67,5,24,2,71,8,10,19,1,"naive CD4 T"
"4202",750,3,238,7,17,7,3,7,20,7,648,356,0,5,173,6,9,12,1,6,13,2,6,4,526,4,54,394,18,"CD8 T"
"4203",16,35,3,1938,389,10,2,7,5,3,8,6,0,7,76,2,3,13,5,222,5,3,8,5,6,5,4,88,1,"CD14 Mono"
"4204",637,1659,9,12,19,17,7,3,9,8,619,358,0,3,225,3,4,8,2,5,191,2,11,4,67,3,3,23,5,"mem CD4 T"
"4205",627,1256,7,9,14,10,3,1,4,21,462,89,0,383,6,5,5,8,0,6,49,3,16,7,71,3,6,20,5,"naive CD4 T"
"4206",1153,1376,581,203,232,1283,108,306,724,475,270,1560,1,243,419,256,158,472,140,229,188,202,541,183,457,271,616,811,327,"CD14 Mono"
"4207",3,5,2,7,10,8,6,303,655,3,5,8,1,775,4,1,5,6,1,11,8,1,13,6,4,2,3,938,1,"B"
"4208",10,172,14,3200,792,25,4,18,17,12,3,6,0,40,153,2,167,33,5,273,5,6,10,7,5,5,5,487,8,"CD14 Mono"
"4209",925,954,3,3,17,14,7,2,12,5,378,96,0,591,10,4,22,4,6,5,36,10,16,6,37,4,3,16,5,"naive CD4 T"
"4210",18,237,17,3482,785,22,72,10,15,8,6,13,2,873,75,8,115,39,3,566,9,3,10,5,12,11,11,1190,3,"CD14 Mono"
"4211",1317,2402,14,3,12,13,4,10,17,8,1249,215,1,766,20,10,358,10,1,5,113,5,20,5,169,10,11,22,2,"naive CD4 T"
"4212",20,7,9,38,8,12,427,2,14,7,2,4,1,1284,9,81,5,137,3,2,8,4,8,4,21,5,3,42,27,"NK"
"4213",4,4,2,8,9,4,0,321,707,4,7,8,1,469,3,3,6,10,3,6,2,1,7,1,2,1,3,982,0,"B"
"4214",287,1,322,5,8,10,4,0,6,1,430,56,0,624,0,1,6,7,0,2,24,3,12,3,22,1,5,14,5,"CD8 T"
"4215",17,3,130,183,11,12,473,1,6,4,3,12,0,1240,6,150,1,15,0,3,1,2,6,2,5,26,8,19,4,"NK"
"4216",11,266,9,2410,834,5,3,9,11,5,5,28,0,58,94,7,96,15,3,244,7,0,10,1,6,2,4,529,1,"CD14 Mono"
"4217",12,5,3,106,7,11,385,34,9,6,7,15,2,1231,2,234,2,11,2,4,5,4,7,4,6,13,7,12,2,"NK"
"4218",11,79,13,1239,737,7,2,12,14,7,3,6,0,76,42,3,20,14,0,186,5,2,10,5,5,2,7,633,2,"CD14 Mono"
"4219",9,84,1,958,420,4,3,5,5,1,1,8,0,38,16,3,32,9,0,176,1,0,6,3,4,2,1,569,0,"CD14 Mono"
"4220",7,4,4,101,6,6,482,2,0,4,3,9,2,577,3,179,3,7,1,2,1,1,6,3,11,11,6,28,20,"NK"
"4221",64,268,39,1782,1016,98,21,17,83,25,32,121,0,133,87,28,25,63,19,268,16,26,63,9,42,33,39,1492,18,"CD14 Mono"
"4222",12,99,9,3077,701,5,1,6,11,9,6,16,0,18,121,5,39,23,0,164,3,2,7,2,5,3,3,65,1,"CD14 Mono"
"4223",17,217,7,2651,729,13,5,8,13,7,11,16,0,31,66,6,55,27,3,196,8,3,14,4,9,6,8,147,7,"CD14 Mono"
"4224",3,63,1,417,183,0,1,0,0,0,1,1,0,20,12,1,22,1,2,78,1,1,1,0,2,0,0,71,0,"CD14 Mono"
"4225",1757,5,45,39,6,11,9,3,9,5,9,23,5,2569,3,64,1,7,3,2,5,5,10,2,13,14,10,43,104,"CD8 T"
"4226",13,87,3,1339,258,13,3,4,1,3,5,6,0,56,15,2,64,5,1,158,4,3,6,6,10,1,8,365,4,"CD14 Mono"
"4227",539,4,340,7,12,8,0,3,9,4,344,208,0,4,200,4,9,11,1,2,25,5,10,3,54,4,33,45,60,"CD8 T"
"4228",970,1202,6,7,9,10,1,1,23,10,687,127,0,406,8,5,184,13,8,3,66,1,10,3,68,8,6,18,1,"naive CD4 T"
"4229",19,144,18,1866,634,7,3,5,9,8,4,13,0,28,62,6,87,14,2,284,2,4,6,3,7,6,5,381,2,"CD14 Mono"
"4230",156,295,1,3,1,0,0,0,0,3,95,15,0,18,3,0,4,0,0,0,6,0,1,1,13,0,1,4,0,"naive CD4 T"
"4231",722,728,3,9,10,6,4,4,16,3,394,64,0,126,8,2,18,7,2,4,17,0,24,2,29,0,7,9,1,"naive CD4 T"
"4232",5,137,5,1583,393,12,3,5,7,5,6,4,0,29,81,5,4,21,2,322,8,4,2,3,2,1,8,869,2,"CD14 Mono"
"4233",520,884,9,7,12,11,1,3,12,62,1411,244,0,5,117,3,29,7,3,4,12,9,9,1,242,10,152,281,64,"mem CD4 T"
"4234",4,104,8,2099,809,7,5,11,33,5,8,11,0,32,53,5,19,19,2,246,2,1,2,2,1,4,6,539,1,"CD14 Mono"
"4235",15,88,3,1894,452,11,3,5,6,1,6,12,0,23,57,3,65,18,1,262,2,3,6,4,3,1,3,230,2,"CD14 Mono"
"4236",689,1155,8,14,7,11,1,2,13,4,776,151,0,361,5,5,40,8,3,0,109,3,21,6,80,5,7,15,3,"naive CD4 T"
"4237",261,788,2,10,10,9,1,2,7,5,589,122,1,180,5,1,10,7,2,4,14,2,14,5,60,4,5,15,2,"naive CD4 T"
"4238",6,188,12,1194,776,13,2,8,19,10,3,20,0,261,21,3,3,19,2,208,5,5,13,3,2,1,7,1377,2,"CD14 Mono"
"4239",462,2,444,7,8,5,7,1,8,5,389,113,0,9,198,4,3,7,0,4,4,5,4,1,86,2,83,13,35,"CD8 T"
"4240",675,933,4,6,13,15,2,1,8,4,535,96,0,68,27,4,48,4,0,1,11,3,11,3,58,0,6,16,2,"naive CD4 T"
"4241",547,1504,7,5,10,13,3,1,13,6,184,240,0,6,189,11,3,19,3,3,131,1,11,5,70,6,7,17,3,"mem CD4 T"
"4242",683,1134,8,5,9,5,1,4,8,15,528,171,0,54,86,2,72,7,0,1,27,0,9,3,243,11,10,17,3,"mem CD4 T"
"4243",750,1303,4,8,17,12,2,2,6,15,612,169,1,608,8,10,159,15,0,3,26,5,19,3,84,7,11,14,1,"naive CD4 T"
"4244",592,1294,5,6,9,9,1,2,11,4,508,135,0,115,17,6,69,4,1,3,28,3,17,3,83,6,3,18,1,"naive CD4 T"
"4245",399,5,190,12,9,7,2,1,6,1,547,131,2,81,25,3,39,5,1,2,61,1,14,2,34,5,2,7,0,"CD8 T"
"4246",546,1079,12,452,10,13,336,8,22,67,250,167,1,564,268,128,386,264,2,8,89,7,10,13,36,24,23,23,47,"NK"
"4247",5,2,38,226,6,8,135,0,2,6,3,8,1,678,3,101,2,25,4,3,1,2,5,2,19,35,4,7,5,"NK"
"4248",532,696,4,11,6,6,1,4,6,3,319,54,0,245,3,3,1,7,3,3,13,1,11,1,30,4,2,10,0,"naive CD4 T"
"4249",8,4,2,12,5,4,2,146,979,1,23,6,2,425,0,3,28,10,4,10,2,1,5,0,4,3,5,274,0,"B"
"4250",6,104,8,1766,559,11,0,5,10,3,9,4,1,4,87,2,24,31,3,160,1,3,6,1,2,5,5,176,3,"CD14 Mono"
"4251",344,708,5,10,4,9,1,2,5,5,108,153,0,17,33,3,0,14,0,2,120,4,4,1,25,2,7,6,2,"mem CD4 T"
"4252",10,19,0,187,21,3,14,1,6,2,0,5,0,160,1,0,3,5,1,89,1,1,0,0,3,2,5,588,0,"DC"
"4253",98,2,174,2,6,1,0,2,4,2,86,3,0,9,9,4,1,2,1,0,10,0,4,0,8,1,9,4,1,"CD8 T"
"4254",22,66,7,24,14,2,1,3,3,2,3,6,0,8,8,10,1,9,1,49,2,1,1,2,2,1,2,1414,1,"DC"
"4255",164,377,4,5,5,6,2,2,2,6,131,80,0,3,67,3,11,9,0,1,50,1,4,0,20,2,1,7,2,"mem CD4 T"
"4256",290,511,3,6,6,1,0,2,3,5,332,81,1,28,22,1,12,6,1,2,16,1,6,1,27,1,1,7,1,"naive CD4 T"
"4257",212,328,2,2,1,6,0,0,3,1,164,34,0,46,3,1,6,3,0,1,11,0,5,2,16,0,0,7,0,"naive CD4 T"
"4258",2,0,0,14,0,1,91,1,1,3,0,0,0,85,3,21,0,8,0,0,0,0,2,0,3,3,3,7,8,"NK"
"4259",70,1,106,2,4,1,0,2,0,0,124,15,0,42,0,0,3,3,0,2,7,1,2,2,8,1,1,5,1,"CD8 T"
